SPN, Date, Formula, Base Rate, Rate, IBB, Accrued Interest, Version, Call Type
83572ACM,12/17/13,A,1.25,1.0,-78750.0,0.0,2013-12-17 19:14:29.204475,*ALL
83573ACM,12/17/13,B,1.25,1.0,145937.0,1532.34,2013-12-17 19:14:29.204475,*ALL
83579ACM,12/17/13,C,1.25,1.0,3455.0,32.82,2013-12-17 19:14:29.204475,*ALL
83581ACM,12/17/13,D,1.25,1.0,8200.0,61.5,2013-12-17 19:14:29.204475,*ALL
83603ACM,12/17/13,E,1.25,1.0,573.41,5.73,2013-12-17 19:14:29.204475,*ALL
83625ACM,12/17/13,F,1.25,1.0,-1872817.21,0.0,2013-12-17 19:14:29.204475,*ALL
83626ACM,12/17/13,A,1.25,1.0,410500.0,4310.25,2013-12-17 19:14:29.204475,*ALL
83630ACM,12/17/13,B,1.25,1.0,88739.12,843.02,2013-12-17 19:14:29.204475,*ALL
83637ACM,12/17/13,C,1.25,1.0,3338587.12,25039.4,2013-12-17 19:14:29.204475,*ALL
83638ACM,12/17/13,D,1.25,1.0,370650.0,3706.5,2013-12-17 19:14:29.204475,*ALL
83647AC ,12/17/13,E,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
83667ACM,12/17/13,F,1.25,1.0,886275.99,9305.9,2013-12-17 19:14:29.204475,*ALL
83668AC ,12/17/13,A,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
83669ACM,12/17/13,B,1.25,1.0,255376.79,1915.33,2013-12-17 19:14:29.204475,*ALL
83673AC ,12/17/13,C,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
83674AC ,12/17/13,D,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
83675AC ,12/17/13,E,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
83676AC ,12/17/13,F,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
83681ACM,12/17/13,A,1.25,1.0,16406.0,123.05,2013-12-17 19:14:29.204475,*ALL
83685ACM,12/17/13,B,1.25,1.0,8516.4,85.16,2013-12-17 19:14:29.204475,*ALL
83686ACM,12/17/13,C,1.25,1.0,-2449.4,0.0,2013-12-17 19:14:29.204475,*ALL
83688ACM,12/17/13,D,1.25,1.0,156286.0,1641.0,2013-12-17 19:14:29.204475,*ALL
83745ACM,12/17/13,E,1.25,1.0,365273.4,3470.1,2013-12-17 19:14:29.204475,*ALL
83765ACM,12/17/13,F,1.25,1.0,-9028700.8,0.0,2013-12-17 19:14:29.204475,*ALL
83775ACM,12/17/13,A,1.25,1.0,3835187.5,38351.88,2013-12-17 19:14:29.204475,*ALL
83776ACM,12/17/13,B,1.25,1.0,268000.0,3082.0,2013-12-17 19:14:29.204475,*ALL
83789AC ,12/17/13,C,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
83794AC ,12/17/13,D,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
83800ACM,12/17/13,E,1.25,1.0,793122.72,5948.42,2013-12-17 19:14:29.204475,*ALL
83804AC ,12/17/13,F,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
83815ACM,12/17/13,A,1.25,1.0,-3050.0,0.0,2013-12-17 19:14:29.204475,*ALL
83821ACM,12/17/13,B,1.25,1.0,6140.0,64.47,2013-12-17 19:14:29.204475,*ALL
83823ACM,12/17/13,C,1.25,1.0,58100.0,551.95,2013-12-17 19:14:29.204475,*ALL
83825ACM,12/17/13,D,1.25,1.0,33750.0,253.13,2013-12-17 19:14:29.204475,*ALL
83830ACM,12/17/13,E,1.25,1.0,-3265852.43,0.0,2013-12-17 19:14:29.204475,*ALL
83837ACM,12/17/13,F,1.25,1.0,-445746.56,0.0,2013-12-17 19:14:29.204475,*ALL
83840ACM,12/17/13,A,1.25,1.0,3822.5,40.14,2013-12-17 19:14:29.204475,*ALL
83848ACM,12/17/13,B,1.25,1.0,17623.23,167.42,2013-12-17 19:14:29.204475,*ALL
83871ACM,12/17/13,C,1.25,1.0,1955687.72,14667.66,2013-12-17 19:14:29.204475,*ALL
83885ACM,12/17/13,D,1.25,1.0,1145200.0,11452.0,2013-12-17 19:14:29.204475,*ALL
83886ACM,12/17/13,E,1.25,1.0,1792415.42,20612.78,2013-12-17 19:14:29.204475,*ALL
83910ACM,12/17/13,F,1.25,1.0,644526.89,6767.53,2013-12-17 19:14:29.204475,*ALL
83917ACM,12/17/13,A,1.25,1.0,49569.97,470.91,2013-12-17 19:14:29.204475,*ALL
83936ACM,12/17/13,B,1.25,1.0,3247347.42,24355.11,2013-12-17 19:14:29.204475,*ALL
83957ACM,12/17/13,C,1.25,1.0,14211.89,142.12,2013-12-17 19:14:29.204475,*ALL
83970ACM,12/17/13,D,1.25,1.0,3044200.0,35008.3,2013-12-17 19:14:29.204475,*ALL
83979ACM,12/17/13,E,1.25,1.0,41161.92,432.2,2013-12-17 19:14:29.204475,*ALL
83992ACM,12/17/13,F,1.25,1.0,6562.36,62.34,2013-12-17 19:14:29.204475,*ALL
83996ACM,12/17/13,A,1.25,1.0,10421.76,78.16,2013-12-17 19:14:29.204475,*ALL
84012ACM,12/17/13,B,1.25,1.0,2306248.02,23062.48,2013-12-17 19:14:29.204475,*ALL
84014AC ,12/17/13,C,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
84034ACM,12/17/13,D,1.25,1.0,668300.0,7017.15,2013-12-17 19:14:29.204475,*ALL
84037ACM,12/17/13,E,1.25,1.0,-250.0,0.0,2013-12-17 19:14:29.204475,*ALL
84096AC ,12/17/13,F,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
84098AC ,12/17/13,A,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
84102AC ,12/17/13,B,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
84104AC ,12/17/13,C,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
84127AC ,12/17/13,D,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
84174ACM,12/17/13,E,1.25,1.0,-25375.0,0.0,2013-12-17 19:14:29.204475,*ALL
84200ACM,12/17/13,F,1.25,1.0,-3156535.47,0.0,2013-12-17 19:14:29.204475,*ALL
84205ACM,12/17/13,A,1.25,1.0,41947.5,482.4,2013-12-17 19:14:29.204475,*ALL
84227AC ,12/17/13,B,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
84229AC ,12/17/13,C,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
84263ACM,12/17/13,D,1.25,1.0,24500.0,183.75,2013-12-17 19:14:29.204475,*ALL
84301AC ,12/17/13,E,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
84347AC ,12/17/13,F,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
84348AC ,12/17/13,A,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
84383ACM,12/17/13,B,1.25,1.0,162505.1,1543.8,2013-12-17 19:14:29.204475,*ALL
84415ACM,12/17/13,C,1.25,1.0,47800.27,358.5,2013-12-17 19:14:29.204475,*ALL
84420ACM,12/17/13,D,1.25,1.0,95875.0,958.75,2013-12-17 19:14:29.204475,*ALL
84442ACM,12/17/13,E,1.25,1.0,715495.64,8228.2,2013-12-17 19:14:29.204475,*ALL
84501ACM,12/17/13,F,1.25,1.0,2977226.07,31260.87,2013-12-17 19:14:29.204475,*ALL
84503AC ,12/17/13,A,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
84549ACM,12/17/13,B,1.25,1.0,163600.0,1227.0,2013-12-17 19:14:29.204475,*ALL
84559ACM,12/17/13,C,1.25,1.0,102982.5,1029.83,2013-12-17 19:14:29.204475,*ALL
84609ACM,12/17/13,D,1.25,1.0,98800.0,1136.2,2013-12-17 19:14:29.204475,*ALL
84619ACM,12/17/13,E,1.25,1.0,-300.0,0.0,2013-12-17 19:14:29.204475,*ALL
84655ACM,12/17/13,F,1.25,1.0,1902322.28,18072.06,2013-12-17 19:14:29.204475,*ALL
84705ACM,12/17/13,A,1.25,1.0,-64188.06,0.0,2013-12-17 19:14:29.204475,*ALL
84707ACM,12/17/13,B,1.25,1.0,2227715.0,22277.15,2013-12-17 19:14:29.204475,*ALL
84733ACM,12/17/13,C,1.25,1.0,272507.9,3133.84,2013-12-17 19:14:29.204475,*ALL
84739ACM,12/17/13,D,1.25,1.0,205174.0,2154.33,2013-12-17 19:14:29.204475,*ALL
84745ACM,12/17/13,E,1.25,1.0,7552523.17,71748.97,2013-12-17 19:14:29.204475,*ALL
84748ACM,12/17/13,F,1.25,1.0,21062.07,157.97,2013-12-17 19:14:29.204475,*ALL
84751ACM,12/17/13,A,1.25,1.0,49413.65,494.14,2013-12-17 19:14:29.204475,*ALL
84760ACM,12/17/13,B,1.25,1.0,31939.58,367.31,2013-12-17 19:14:29.204475,*ALL
84783ACM,12/17/13,C,1.25,1.0,47007.7,493.58,2013-12-17 19:14:29.204475,*ALL
84788ACM,12/17/13,D,1.25,1.0,107344.5,1019.77,2013-12-17 19:14:29.204475,*ALL
84842AC ,12/17/13,E,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
84848AC ,12/17/13,F,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
84852AC ,12/17/13,A,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
84853AC ,12/17/13,B,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
84859AC ,12/17/13,C,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
84870ACM,12/17/13,D,1.25,1.0,21504500.0,161283.75,2013-12-17 19:14:29.204475,*ALL
84898ACM,12/17/13,E,1.25,1.0,-1922375.33,0.0,2013-12-17 19:14:29.204475,*ALL
84948ACM,12/17/13,F,1.25,1.0,-497202.56,0.0,2013-12-17 19:14:29.204475,*ALL
84979AC ,12/17/13,A,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
84999ACM,12/17/13,B,1.25,1.0,-4963956.03,0.0,2013-12-17 19:14:29.204475,*ALL
85003ACM,12/17/13,C,1.25,1.0,165175.93,1238.82,2013-12-17 19:14:29.204475,*ALL
85012ACM,12/17/13,D,1.25,1.0,313775.0,3137.75,2013-12-17 19:14:29.204475,*ALL
85037ACM,12/17/13,E,1.25,1.0,-15851807.94,0.0,2013-12-17 19:14:29.204475,*ALL
85038AC ,12/17/13,F,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
85078AC ,12/17/13,A,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
85135ACM,12/17/13,B,1.25,1.0,48913916.49,366854.37,2013-12-17 19:14:29.204475,*ALL
85162ACK,12/17/13,C,1.25,1.0,5483467.39,54834.67,2013-12-17 19:14:29.204475,*ALL
85170ACM,12/17/13,D,1.25,1.0,68800.0,791.2,2013-12-17 19:14:29.204475,*ALL
85171ACM,12/17/13,E,1.25,1.0,24281.57,254.96,2013-12-17 19:14:29.204475,*ALL
85184AC ,12/17/13,F,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
85228ACM,12/17/13,A,1.25,1.0,4535035.0,34012.76,2013-12-17 19:14:29.204475,*ALL
85229ACM,12/17/13,B,1.25,1.0,122898015.9,1228980.16,2013-12-17 19:14:29.204475,*ALL
85243ACM,12/17/13,C,1.25,1.0,16010.0,184.12,2013-12-17 19:14:29.204475,*ALL
85250ACM,12/17/13,D,1.25,1.0,103500.0,1086.75,2013-12-17 19:14:29.204475,*ALL
85268ACM,12/17/13,E,1.25,1.0,5457.61,51.85,2013-12-17 19:14:29.204475,*ALL
85274ACM,12/17/13,F,1.25,1.0,500984.24,3757.38,2013-12-17 19:14:29.204475,*ALL
85278ACM,12/17/13,A,1.25,1.0,-478.0,0.0,2013-12-17 19:14:29.204475,*ALL
85284ACM,12/17/13,B,1.25,1.0,-966332.3,0.0,2013-12-17 19:14:29.204475,*ALL
85286ACM,12/17/13,C,1.25,1.0,-21605820.52,0.0,2013-12-17 19:14:29.204475,*ALL
85298ACM,12/17/13,D,1.25,1.0,211075.0,2005.21,2013-12-17 19:14:29.204475,*ALL
85349ACM,12/17/13,E,1.25,1.0,32001.65,240.01,2013-12-17 19:14:29.204475,*ALL
85377ACM,12/17/13,F,1.25,1.0,1250829.87,12508.3,2013-12-17 19:14:29.204475,*ALL
85379ACM,12/17/13,A,1.25,1.0,6699272.54,77041.63,2013-12-17 19:14:29.204475,*ALL
85397ACM,12/17/13,B,1.25,1.0,-14155.27,0.0,2013-12-17 19:14:29.204475,*ALL
85401ACM,12/17/13,C,1.25,1.0,899459.81,8544.87,2013-12-17 19:14:29.204475,*ALL
85412AC ,12/17/13,D,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
85413AC ,12/17/13,E,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
85416ACM,12/17/13,F,1.25,1.0,-8785.26,0.0,2013-12-17 19:14:29.204475,*ALL
85417ACM,12/17/13,A,1.25,1.0,872.0,9.16,2013-12-17 19:14:29.204475,*ALL
85431ACM,12/17/13,B,1.25,1.0,378800.35,3598.6,2013-12-17 19:14:29.204475,*ALL
85440ACM,12/17/13,C,1.25,1.0,-42871.56,0.0,2013-12-17 19:14:29.204475,*ALL
85447ACM,12/17/13,D,1.25,1.0,479600.0,4796.0,2013-12-17 19:14:29.204475,*ALL
85455ACM,12/17/13,E,1.25,1.0,-29.6,0.0,2013-12-17 19:14:29.204475,*ALL
85460ACM,12/17/13,F,1.25,1.0,-538777.98,0.0,2013-12-17 19:14:29.204475,*ALL
85462ACM,12/17/13,A,1.25,1.0,-15027.5,0.0,2013-12-17 19:14:29.204475,*ALL
85469ACM,12/17/13,B,1.25,1.0,439960.87,3299.71,2013-12-17 19:14:29.204475,*ALL
85483AC ,12/17/13,C,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
85486ACM,12/17/13,D,1.25,1.0,178550.0,2053.32,2013-12-17 19:14:29.204475,*ALL
85488ACM,12/17/13,E,1.25,1.0,-223289.81,0.0,2013-12-17 19:14:29.204475,*ALL
85493ACM,12/17/13,F,1.25,1.0,436648.79,4148.16,2013-12-17 19:14:29.204475,*ALL
85501ACM,12/17/13,A,1.25,1.0,89950.84,674.63,2013-12-17 19:14:29.204475,*ALL
85502ACM,12/17/13,B,1.25,1.0,126620.38,1266.2,2013-12-17 19:14:29.204475,*ALL
85520ACM,12/17/13,C,1.25,1.0,16424381.22,188880.38,2013-12-17 19:14:29.204475,*ALL
85530ACM,12/17/13,D,1.25,1.0,5625.0,59.06,2013-12-17 19:14:29.204475,*ALL
85533ACM,12/17/13,E,1.25,1.0,-1187.5,0.0,2013-12-17 19:14:29.204475,*ALL
85549ACM,12/17/13,F,1.25,1.0,511974.08,3839.81,2013-12-17 19:14:29.204475,*ALL
85554ACM,12/17/13,A,1.25,1.0,199133.24,1991.33,2013-12-17 19:14:29.204475,*ALL
85560ACM,12/17/13,B,1.25,1.0,1023812.3,11773.84,2013-12-17 19:14:29.204475,*ALL
85571ACM,12/17/13,C,1.25,1.0,3322847.57,34889.9,2013-12-17 19:14:29.204475,*ALL
85577ACM,12/17/13,D,1.25,1.0,341100.0,3240.45,2013-12-17 19:14:29.204475,*ALL
85584ACM,12/17/13,E,1.25,1.0,4196.76,31.48,2013-12-17 19:14:29.204475,*ALL
85587ACM,12/17/13,F,1.25,1.0,-426072.4,0.0,2013-12-17 19:14:29.204475,*ALL
85588ACM,12/17/13,A,1.25,1.0,163533.72,1880.64,2013-12-17 19:14:29.204475,*ALL
85589ACM,12/17/13,B,1.25,1.0,788571.2,8280.0,2013-12-17 19:14:29.204475,*ALL
85601ACM,12/17/13,C,1.25,1.0,295425.75,2806.54,2013-12-17 19:14:29.204475,*ALL
85602ACM,12/17/13,D,1.25,1.0,175725.0,1317.94,2013-12-17 19:14:29.204475,*ALL
85612ACM,12/17/13,E,1.25,1.0,44835.57,448.36,2013-12-17 19:14:29.204475,*ALL
85614ACM,12/17/13,F,1.25,1.0,88986.0,1023.34,2013-12-17 19:14:29.204475,*ALL
85615ACM,12/17/13,A,1.25,1.0,1257.77,13.21,2013-12-17 19:14:29.204475,*ALL
85616ACM,12/17/13,B,1.25,1.0,106455.53,1011.33,2013-12-17 19:14:29.204475,*ALL
85634ACM,12/17/13,C,1.25,1.0,-9321.78,0.0,2013-12-17 19:14:29.204475,*ALL
85639ACM,12/17/13,D,1.25,1.0,106600.0,1066.0,2013-12-17 19:14:29.204475,*ALL
85640ACM,12/17/13,E,1.25,1.0,101721.16,1169.79,2013-12-17 19:14:29.204475,*ALL
85642ACM,12/17/13,F,1.25,1.0,399867.69,4198.61,2013-12-17 19:14:29.204475,*ALL
85643ACM,12/17/13,A,1.25,1.0,-4427.5,0.0,2013-12-17 19:14:29.204475,*ALL
85649ACM,12/17/13,B,1.25,1.0,208431.8,1563.24,2013-12-17 19:14:29.204475,*ALL
85673ACM,12/17/13,C,1.25,1.0,125510.36,1255.1,2013-12-17 19:14:29.204475,*ALL
85721ACM,12/17/13,D,1.25,1.0,36900.0,424.35,2013-12-17 19:14:29.204475,*ALL
85731ACM,12/17/13,E,1.25,1.0,-827978.51,0.0,2013-12-17 19:14:29.204475,*ALL
85732ACM,12/17/13,F,1.25,1.0,-634175.0,0.0,2013-12-17 19:14:29.204475,*ALL
85733ACM,12/17/13,A,1.25,1.0,1767206.87,13254.05,2013-12-17 19:14:29.204475,*ALL
85794ACM,12/17/13,B,1.25,1.0,38436.22,384.36,2013-12-17 19:14:29.204475,*ALL
85800ACM,12/17/13,C,1.25,1.0,-70756.28,0.0,2013-12-17 19:14:29.204475,*ALL
85805ACM,12/17/13,D,1.25,1.0,205000.0,2152.5,2013-12-17 19:14:29.204475,*ALL
85810ACM,12/17/13,E,1.25,1.0,-2183911.01,0.0,2013-12-17 19:14:29.204475,*ALL
85815ACM,12/17/13,F,1.25,1.0,-2983.77,0.0,2013-12-17 19:14:29.204475,*ALL
85821ACM,12/17/13,A,1.25,1.0,64882.6,648.83,2013-12-17 19:14:29.204475,*ALL
85829ACM,12/17/13,B,1.25,1.0,3178386.23,36551.44,2013-12-17 19:14:29.204475,*ALL
85923ACM,12/17/13,C,1.25,1.0,39085.0,410.39,2013-12-17 19:14:29.204475,*ALL
85925ACM,12/17/13,D,1.25,1.0,1086500.0,10321.75,2013-12-17 19:14:29.204475,*ALL
85939ACM,12/17/13,E,1.25,1.0,11582.0,86.86,2013-12-17 19:14:29.204475,*ALL
86036AC ,12/17/13,F,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
86037AC ,12/17/13,A,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
86043AC ,12/17/13,B,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
86070ACM,12/17/13,C,1.25,1.0,2357203.63,22393.43,2013-12-17 19:14:29.204475,*ALL
86073ACM,12/17/13,D,1.25,1.0,250100.0,1875.75,2013-12-17 19:14:29.204475,*ALL
86075ACM,12/17/13,E,1.25,1.0,7498.93,74.99,2013-12-17 19:14:29.204475,*ALL
86115ACM,12/17/13,F,1.25,1.0,-3409307.0,0.0,2013-12-17 19:14:29.204475,*ALL
86173AC ,12/17/13,A,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
86175AC ,12/17/13,B,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
86177AC ,12/17/13,C,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
86178AC ,12/17/13,D,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
86186ACM,12/17/13,E,1.25,1.0,94043.49,1081.5,2013-12-17 19:14:29.204475,*ALL
86350ACM,12/17/13,F,1.25,1.0,-768845954.1,0.0,2013-12-17 19:14:29.204475,*ALL
86353ACM,12/17/13,A,1.25,1.0,-24968838.91,0.0,2013-12-17 19:14:29.204475,*ALL
86355ACM,12/17/13,B,1.25,1.0,-27107696.73,0.0,2013-12-17 19:14:29.204475,*ALL
86359ACM,12/17/13,C,1.25,1.0,1618907.5,16189.08,2013-12-17 19:14:29.204475,*ALL
86361ACM,12/17/13,D,1.25,1.0,156841.0,1803.67,2013-12-17 19:14:29.204475,*ALL
86401ACM,12/17/13,E,1.25,1.0,11527.46,121.04,2013-12-17 19:14:29.204475,*ALL
86404ACM,12/17/13,F,1.25,1.0,-785500.18,0.0,2013-12-17 19:14:29.204475,*ALL
86410ACM,12/17/13,A,1.25,1.0,-6206498.59,0.0,2013-12-17 19:14:29.204475,*ALL
86428AC ,12/17/13,B,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
86433ACM,12/17/13,C,1.25,1.0,18877542.97,217091.74,2013-12-17 19:14:29.204475,*ALL
86434ACM,12/17/13,D,1.25,1.0,110700.0,1162.35,2013-12-17 19:14:29.204475,*ALL
86478ACM,12/17/13,E,1.25,1.0,182797.56,1736.58,2013-12-17 19:14:29.204475,*ALL
86479ACM,12/17/13,F,1.25,1.0,-464045.31,0.0,2013-12-17 19:14:29.204475,*ALL
86501ACM,12/17/13,A,1.25,1.0,-43660.0,0.0,2013-12-17 19:14:29.204475,*ALL
86502ACM,12/17/13,B,1.25,1.0,358837.91,4126.64,2013-12-17 19:14:29.204475,*ALL
86503ACM,12/17/13,C,1.25,1.0,170645.88,1791.78,2013-12-17 19:14:29.204475,*ALL
86504ACM,12/17/13,D,1.25,1.0,724900.0,6886.55,2013-12-17 19:14:29.204475,*ALL
86505ACM,12/17/13,E,1.25,1.0,-1071669.66,0.0,2013-12-17 19:14:29.204475,*ALL
86506ACM,12/17/13,F,1.25,1.0,-78326.58,0.0,2013-12-17 19:14:29.204475,*ALL
86507ACM,12/17/13,A,1.25,1.0,-11960.0,0.0,2013-12-17 19:14:29.204475,*ALL
86512ACM,12/17/13,B,1.25,1.0,2822306.82,29634.22,2013-12-17 19:14:29.204475,*ALL
86515ACM,12/17/13,C,1.25,1.0,-1092022.51,0.0,2013-12-17 19:14:29.204475,*ALL
86539ACM,12/17/13,D,1.25,1.0,20000.0,150.0,2013-12-17 19:14:29.204475,*ALL
86586ACM,12/17/13,E,1.25,1.0,-72590.0,0.0,2013-12-17 19:14:29.204475,*ALL
86648ACM,12/17/13,F,1.25,1.0,637754.2,7334.17,2013-12-17 19:14:29.204475,*ALL
86653ACM,12/17/13,A,1.25,1.0,13217.5,138.78,2013-12-17 19:14:29.204475,*ALL
86654ACM,12/17/13,B,1.25,1.0,106832.59,1014.91,2013-12-17 19:14:29.204475,*ALL
86655ACM,12/17/13,C,1.25,1.0,251750.26,1888.13,2013-12-17 19:14:29.204475,*ALL
86657ACM,12/17/13,D,1.25,1.0,90125.0,901.25,2013-12-17 19:14:29.204475,*ALL
86660ACM,12/17/13,E,1.25,1.0,30602.45,351.93,2013-12-17 19:14:29.204475,*ALL
86663ACM,12/17/13,F,1.25,1.0,726078.72,7623.83,2013-12-17 19:14:29.204475,*ALL
86689ACM,12/17/13,A,1.25,1.0,15.0,0.14,2013-12-17 19:14:29.204475,*ALL
86711ACM,12/17/13,B,1.25,1.0,126888.4,951.66,2013-12-17 19:14:29.204475,*ALL
86714AC ,12/17/13,C,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
86718ACM,12/17/13,D,1.25,1.0,121988.56,1402.87,2013-12-17 19:14:29.204475,*ALL
86728ACM,12/17/13,E,1.25,1.0,86415.38,907.36,2013-12-17 19:14:29.204475,*ALL
86762ACM,12/17/13,F,1.25,1.0,76029.1,722.28,2013-12-17 19:14:29.204475,*ALL
