"89594ACM","12-20-2013","USD",-196866.27,1221134.28,1024268.01,326801,697467.01,,
"89596ACM","12-20-2013","GBP",-20026.51,17479.8,-2546.71,37977,-2546.71,,
"89597ACM","12-20-2013","USD",4613.01,51867.33,56480.34,48437,8043.34,,
"89636ACM","12-20-2013","GBP",257519.54,-167341.08,90178.46,1256200,-220164.99,,
"89644ACM","12-20-2013","USD",-5832.5,23657274.5,23651442,2386200,23651442,,
"89677AC ","12-20-2013","GBP",-526362.5,1008974.5,482612,537500,-54888,,
"89758ACM","12-20-2013","USD",-34080,33601.5,-478.5,98400,-98878.5,,
"89759ACM","12-20-2013","GBP",-362362.5,360547.5,-1815,1488300,-1490115,,
"89802ACM","12-20-2013","USD",95043.75,105422.25,200466,166500,33966,,
"89869ACM","12-20-2013","GBP",75,1393.5,1468.5,1406,62.5,,
"89870ACM","12-20-2013","USD",-550,2965.5,2415.5,9750,-7334.5,,
"89888ACM","12-20-2013","GBP",-16670,424309.53,407639.53,172336,235303.53,,
"89889ACM","12-20-2013","USD",-45359.4,323845.23,278485.83,573758.7,-295272.87,,
"89891ACM","12-20-2013","GBP",-51515.66,428344.19,376828.53,592693.7,-215865.17,,
"89892ACM","12-20-2013","USD",-30039.07,137677.32,107638.25,290243.08,-182604.83,,
"89896ACM","12-20-2013","GBP",-4203.13,14209.01,10005.88,31766.27,-21760.39,,
"89897ACM","12-20-2013","USD",113420,524195.39,637615.39,192578,445037.39,,
"89900ACM","12-20-2013","GBP",141436.76,184503.75,325940.51,66855,259085.51,,
"89917ACM","12-20-2013","USD",1386172.5,-382215.17,1003957.33,5334025,-4330067.67,,
"89955ACM","12-20-2013","GBP",-78.12,196398.69,196320.57,1475,194845.57,,
"89956ACM","12-20-2013","USD",2488.85,2113279.77,2115768.62,49135.61,2066633.01,,
"90134ACM","12-20-2013","GBP",-979700,-20449458.05,-21429158.05,434623.5,-21863781.55,,
"90157ACD","12-20-2013","USD",-277887.5,406621,128733.5,389500,-260766.5,,
"90165ACD","12-20-2013","GBP",-1107445,1275402.64,167957.64,864250,-696292.36,,
"90169ACD","12-20-2013","USD",7050,-56898.72,-49848.72,0,-49848.72,,
"90171ACD","12-20-2013","GBP",213203.25,-147103.5,66099.75,84468,-18368.25,,
"90175ACD","12-20-2013","USD",121050,-121935,-885,196600,-197485,,
"90178ACD","12-20-2013","GBP",187.5,6720.85,6908.35,136443,-129534.65,,
"90182ACD","12-20-2013","USD",-19993.75,9435.75,-10558,25450,-36008,,
"90183ACD","12-20-2013","GBP",-15812.5,61998.95,46186.45,194358,-148171.55,,
"90191ACD","12-20-2013","USD",35175,2710,37885,139010,-101125,,
"90193ACD","12-20-2013","GBP",8332,28819.2,37151.2,64000,-26848.8,,
"90194ACD","12-20-2013","USD",90465.75,29716.25,120182,509181,-388999,,
"90199ACD","12-20-2013","GBP",-8436.55,-252412.55,-260849.1,681404,-942253.1,,
"90201ACD","12-20-2013","USD",-387556.25,498164.37,110608.12,405140,-294531.88,,
"90203ACD","12-20-2013","GBP",-2298976.25,4554079.43,2255103.18,7028130,-4773026.82,,
"90204ACD","12-20-2013","USD",-23125,33750,10625,36500,-25875,,
"90207ACD","12-20-2013","GBP",21368.2,26157.65,47525.85,304100,-256574.15,,
"90214ACM","12-20-2013","USD",-828436.51,1933776.88,1105340.37,1182575,-77234.63,,
"90217ACM","12-20-2013","GBP",2851289.24,-595010.71,2256278.53,2020198,236080.53,,
"90236ACD","12-20-2013","USD",-24937.5,28062.5,3125,71570,-68445,,
"90238ACD","12-20-2013","GBP",183812.5,-204687.5,-20875,124850,-145725,,
"90239ACD","12-20-2013","USD",167812.5,-172812.5,-5000,72000,-77000,,
"90243ACD","12-20-2013","GBP",-142000,150437.5,8437.5,83250,-74812.5,,
"90244ACD","12-20-2013","USD",-2328595.6,25090507.75,22761912.15,53964541,-31202628.85,,
"90245ACD","12-20-2013","GBP",37837003.75,-52652173.34,-14815169.59,45857888,-60673057.59,,
"90246ACD","12-20-2013","USD",47150,-50550,-3400,29960,-33360,,
"90250ACD","12-20-2013","GBP",27342.5,200346,227688.5,885000,-657311.5,,
"90267ACD","12-20-2013","USD",-183777.5,-377075,-560852.5,1802090,-2362942.5,,
"90268ACD","12-20-2013","GBP",-359437.5,376568.2,17130.7,1990563,-1973432.3,,
"90269ACD","12-20-2013","USD",26304,-13813.5,12490.5,86500,-74009.5,,
"90270ACD","12-20-2013","GBP",-46100,43600,-2500,10000,-12500,,
"90278ACM","12-20-2013","USD",-2968.74,18788.02,15819.28,2950,12869.28,,
"90296ACM","12-20-2013","GBP",-44991.83,91034.28,46042.45,49025,-2982.55,,
"90311ACM","12-20-2013","USD",97492.83,313487.37,410980.2,438630.87,-27650.67,,
"90317ACM","12-20-2013","GBP",581105.32,-66460.99,514644.33,718956,-204311.67,,
"90318ACM","12-20-2013","USD",44062.26,50025.47,94087.73,66625,27462.73,,
"90337ACM","12-20-2013","GBP",71968.75,184503,256471.75,69325,187146.75,,
"90339ACM","12-20-2013","USD",53656,12510.87,66166.87,73750,-7583.13,,
"90341ACM","12-20-2013","GBP",-1554.69,16361.75,14807.06,3825,10982.06,,
"90352ACM","12-20-2013","USD",152188.42,521579.76,673768.18,556107.31,117660.87,,
"90361ACM","12-20-2013","GBP",-189312.51,691172.21,501859.7,318925,182934.7,,
"90403ACM","12-20-2013","USD",105640.22,494039.15,599679.37,138200,461479.37,,
"90500ACM","12-20-2013","GBP",-20800,505458.51,484658.51,145000,339658.51,,
"90526ACM","12-20-2013","USD",-30217.5,142917.5,112700,90200,22500,,
"90560ACM","12-20-2013","GBP",-390.75,128483.97,128093.22,36875,91218.22,,
"90613ACM","12-20-2013","USD",-14761787.9,12603851.33,-2157936.57,28820875,-2157936.57,,
"90618ACM","12-20-2013","GBP",4273724.2,-4784295.05,-510570.85,9096303,-510570.85,,
"90632ACD","12-20-2013","USD",7575,-3132,4443,21935,-17492,,
"90639ACD","12-20-2013","GBP",-305643.75,410218.75,104575,850070,-745495,,
"90640ACD","12-20-2013","USD",-25000,20000,-5000,58000,-63000,,
"90641ACD","12-20-2013","GBP",26400,-28300,-1900,10480,-12380,,
"90721ACM","12-20-2013","USD",226114.7,35064644.74,35290759.44,19323094,15967665.44,,
"90724ACM","12-20-2013","GBP",-3868843.7,8169312.16,4300468.46,10136926,-5836457.54,,
"90730ACM","12-20-2013","USD",42525,2596747.67,2639272.67,651495,1987777.67,,
"90740ACM","12-20-2013","GBP",304960.84,-301524.44,3436.4,389138,3436.4,,
"90765ACM","12-20-2013","USD",631745.39,35461045.94,36092791.33,2634375,33458416.33,,
"90778ACM","12-20-2013","GBP",120780,-681286.66,-560506.66,475800,-1036306.66,,
"90790ACM","12-20-2013","USD",13671.2,538796.26,552467.46,15600,536867.46,,
"90821ACM","12-20-2013","GBP",-29566.89,126463.82,96896.93,86225,10671.93,,
"90827ACM","12-20-2013","USD",-110632,367709.29,257077.29,579659,-322581.71,,
"90829ACM","12-20-2013","GBP",-3231074.5,1133145.05,-2097929.45,16944522,-19042451.45,,
"90838ACM","12-20-2013","USD",19681.72,55489.28,75171,32800,42371,,
"90932ACM","12-20-2013","GBP",-8750,44437.6,35687.6,36000,-312.4,,
"91017AC ","12-20-2013","USD",-28572.5,-473754.5,-502327,32465,-534792,,
"91064AC ","12-20-2013","GBP",521875,-523125,-1250,512500,-513750,,
"91065AC ","12-20-2013","USD",83500,-83700,-200,82000,-82200,,
"91066AC ","12-20-2013","GBP",20875,-20925,-50,20500,-20550,,
"91085ACM","12-20-2013","USD",-211260,811418.06,600158.06,207600,392558.06,,
"91094ACM","12-20-2013","GBP",539395.03,-537560.62,1834.41,519350,1834.41,,
"91103ACM","12-20-2013","USD",-60134,-165157.64,-225291.64,260380,-485671.64,,
"91125ACM","12-20-2013","GBP",-362915.5,-4236.35,-367151.85,1876922,-2244073.85,,
"91161ACM","12-20-2013","USD",-110239,-2956434.94,-3066673.94,506224,-3572897.94,,
"91173ACM","12-20-2013","GBP",51884.77,92227.7,144112.47,63400,80712.47,,
"91174ACD","12-20-2013","USD",57364640,-37146855.5,20217784.5,48208057,-27990272.5,,
"91175ACD","12-20-2013","GBP",29474590,-12684911.66,16789678.34,49034252,-32244573.66,,
"91176ACD","12-20-2013","USD",13031745,-8456171.79,4575573.21,11185650,-6610076.79,,
"91177ACD","12-20-2013","GBP",1000560,4442415.79,5442975.79,9682000,-4239024.21,,
"91178ACD","12-20-2013","USD",14125,32882.5,47007.5,197200,-150192.5,,
"91180ACD","12-20-2013","GBP",-24400,555369.28,530969.28,594625,-63655.72,,
"91182ACD","12-20-2013","USD",2162.5,-5912.5,-3750,79360,-83110,,
"91195ACM","12-20-2013","GBP",61702.72,20069.24,81771.96,59388.5,22383.46,,
"91210ACD","12-20-2013","USD",81650,-158328.8,-76678.8,197905,-274583.8,,
"91219ACM","12-20-2013","GBP",57936.96,58393,116329.96,64800,51529.96,,
"91237ACD","12-20-2013","USD",-108562.5,135250,26687.5,76750,-50062.5,,
"91240ACD","12-20-2013","GBP",-13900,-13100,-27000,348250,-375250,,
"91257ACM","12-20-2013","USD",2511732.02,198964.57,2710696.59,3718712,-1008015.41,,
"91272ACM","12-20-2013","GBP",84460.37,80212.09,164672.46,95225,69447.46,,
"91273ACM","12-20-2013","USD",389802.25,137760.01,527562.26,373889,153673.26,,
"91274ACM","12-20-2013","GBP",86553.98,24241.62,110795.6,80124,30671.6,,
"91292ACM","12-20-2013","USD",169500,-529650,-360150,861000,-1221150,,
"91293ACM","12-20-2013","GBP",-675,592.6,-82.4,2250,-2332.4,,
"91297ACM","12-20-2013","USD",-8100,-17625,-25725,61500,-87225,,
"91333ACM","12-20-2013","GBP",1490230,-2675521.03,-1185291.03,1575000,-2760291.03,,
"91336ACM","12-20-2013","USD",4360,32673.12,37033.12,79500,-42466.88,,
"91353ACM","12-20-2013","GBP",-35218.75,108309.62,73090.87,72275,815.87,,
"91355ACM","12-20-2013","USD",-4661393.84,14917738.63,10256344.79,5385225,4871119.79,,
"91376ACM","12-20-2013","GBP",41500,1031062.25,1072562.25,717750,354812.25,,
"91383ACM","12-20-2013","USD",1843.75,-1218.75,625,11250,625,,
"91388ACM","12-20-2013","GBP",-382093.11,3802.98,-378290.13,534875,-913165.13,,
"91391AC ","12-20-2013","USD",1645660.5,-368200.19,1277460.31,2087550,-810089.69,,
"91396ACM","12-20-2013","GBP",-24750.11,218468.71,193718.6,200825,-7106.4,,
"91399ACM","12-20-2013","USD",3822.5,4367.5,8190,8200,-10,,
"91403ACM","12-20-2013","GBP",-4374765.2,12262041.24,7887276.04,4988450,2898826.04,,
"91404ACM","12-20-2013","USD",5095,11285,16380,16400,-20,,
"91406ACM","12-20-2013","GBP",4110,4080,8190,8200,-10,,
"91408ACM","12-20-2013","USD",3817.5,20752.5,24570,24600,-30,,
"91426ACM","12-20-2013","GBP",83702.87,435593.58,519296.45,182750,336546.45,,
"91427ACM","12-20-2013","USD",97890.4,522502.28,620392.68,148750,471642.68,,
"91432ACD","12-20-2013","GBP",1800,-2097.08,-297.08,0,-297.08,,
"91436AC ","12-20-2013","USD",-6285,30945,24660,24600,60,,
"91438ACM","12-20-2013","GBP",-4980,-388225.19,-393205.19,26000,-419205.19,,
"91439ACM","12-20-2013","USD",-3537157.27,15285885.34,11748728.07,4286350,7462378.07,,
"91443ACM","12-20-2013","GBP",103086.58,97258.11,200344.69,236954,-36609.31,,
"91447ACM","12-20-2013","USD",17968.5,3185160.22,3203128.72,221250,2981878.72,,
"91453ACM","12-20-2013","GBP",-9992.5,54973.75,44981.25,28700,16281.25,,
"91455ACD","12-20-2013","USD",108100,-114527.4,-6427.4,34500,-40927.4,,
"91461ACD","12-20-2013","GBP",300,-300,0,0,0,,
"91462AC ","12-20-2013","USD",95562.5,9121005.67,9216568.17,676500,8540068.17,,
"91465ACM","12-20-2013","GBP",7475,-67500,-60025,143500,-203525,,
"91475ACM","12-20-2013","USD",477903.25,584543.35,1062446.6,514825,547621.6,,
"91482ACM","12-20-2013","GBP",14650,2500,17150,41000,-23850,,
"91490ACM","12-20-2013","USD",2940798.43,20964518.2,23905316.63,9110938,14794378.63,,
"91492AC ","12-20-2013","GBP",752389.86,590755.52,1343145.38,3151450,-1808304.62,,
"91499AC ","12-20-2013","USD",5391500,-5051300,340200,8920430,-8580230,,
"91501ACM","12-20-2013","GBP",-5710,32985,27275,16400,10875,,
"91502ACD","12-20-2013","USD",200,-41.1,158.9,34500,-34341.1,,
"91511ACM","12-20-2013","GBP",1374461.76,610205.5,1984667.26,1590100,394567.26,,
"91513ACM","12-20-2013","USD",3367,77906.43,81273.43,3938,77335.43,,
"91514ACM","12-20-2013","GBP",-138480,0,-138480,627300,-765780,,
"91515ACM","12-20-2013","USD",949290.6,-1186647.32,-237356.72,1210750,-1448106.72,,
"91517AC ","12-20-2013","GBP",14000,1983325,1997325,56000,1941325,,
"91521AC ","12-20-2013","USD",-559650,209362.5,-350287.5,2131500,-2481787.5,,
"91522AC ","12-20-2013","GBP",-197340,-2020260,-2217600,138000,-2355600,,
"91523AC ","12-20-2013","USD",620298,2913720,3534018,1324500,2209518,,
"91540ACM","12-20-2013","GBP",63929.32,7579.81,71509.13,72275,-765.87,,
"91546ACM","12-20-2013","USD",-805,11420,10615,2600,8015,,
"91547ACM","12-20-2013","GBP",11120.55,7201.18,18321.73,12775,5546.73,,
"91548ACM","12-20-2013","USD",5152.1,3319.71,8471.81,6050,2421.81,,
"91556ACM","12-20-2013","GBP",44663.25,157071.98,201735.23,44250,157485.23,,
"91562ACM","12-20-2013","USD",-387533.75,2096968.78,1709435.03,829340,880095.03,,
"91564ACM","12-20-2013","GBP",-25768.5,123834.29,98065.79,91175,6890.79,,
"91565ACM","12-20-2013","USD",-13085.18,58338.37,45253.19,41675,3578.19,,
"91567ACM","12-20-2013","GBP",12097.5,-420172.41,-408074.91,1041400,-408074.91,,
"91568ACM","12-20-2013","USD",564230,-85740,478490,474700,3790,,
"91569ACM","12-20-2013","GBP",807481.39,3196770.44,4004251.83,3379574,624677.83,,
"91577ACM","12-20-2013","USD",-142390,173369.11,30979.11,442000,-411020.89,,
"91581AC ","12-20-2013","GBP",-60759.31,10028784.38,9968025.07,5251590,4716435.07,,
"91582AC ","12-20-2013","USD",3969.69,1212111.27,1216080.96,457530,758550.96,,
"91583AC ","12-20-2013","GBP",-6937.29,95860.24,88922.95,50920,38002.95,,
"91617ACM","12-20-2013","USD",34672.27,172070.24,206742.51,179099.67,27642.84,,
"91619ACM","12-20-2013","GBP",24110.32,304894.06,329004.38,303522.05,25482.33,,
"91641ACA","12-20-2013","USD",168325,2420975,2589300,2583000,6300,,
"91656ACM","12-20-2013","GBP",-8370,993829.78,985459.78,135300,850159.78,,
"91663ACD","12-20-2013","USD",81610,-104330,-22720,65600,-88320,,
"91685AC ","12-20-2013","GBP",789500,1008825,1798325,15895567,-14097242,,
"91686AC ","12-20-2013","USD",817550,0,817550,939018,-121468,,
"91696ACM","12-20-2013","GBP",872,61088,61960,15900,46060,,
"91697AC ","12-20-2013","USD",-428919,0,-428919,822000,-1250919,,
"91951ACM","12-20-2013","GBP",-381500,792500,411000,410000,1000,,
"91952ACM","12-20-2013","USD",-381500,-592373.92,-973873.92,410000,-1383873.92,,
"91953ACM","12-20-2013","GBP",-324275,324151.29,-123.71,348500,-348623.71,,
"91955ACM","12-20-2013","USD",22225,-1775,20450,20500,-50,,
"91956ACM","12-20-2013","GBP",41300,-61657.64,-20357.64,41000,-61357.64,,
"92006AC ","12-20-2013","USD",29300,52900,82200,82000,200,,
"92039ACA","12-20-2013","GBP",1177175,5674865,6852040,6682600,169440,,
"92058ACM","12-20-2013","USD",70675.54,332274.28,402949.82,396700,6249.82,,
"92059ACM","12-20-2013","GBP",228828.08,169061.88,397889.96,430500,-32610.04,,
"92064ACM","12-20-2013","USD",64782.5,-90379.7,-25597.2,520200,-25597.2,,
"92065ACM","12-20-2013","GBP",23923.41,85776.88,109700.29,106975,2725.29,,
"92067ACM","12-20-2013","USD",26092.5,-33948.15,-7855.65,154300,-7855.65,,
"92068ACM","12-20-2013","GBP",852.5,3261.6,4114.1,4100,14.1,,
"92071ACM","12-20-2013","USD",1362755,-2057399.95,-694644.95,15958600,-694644.95,,
"92072ACM","12-20-2013","GBP",635381.62,2091132.74,2726514.36,2678150,48364.36,,
"92073ACM","12-20-2013","USD",918226.1,668082.21,1586308.31,1714600,-128291.69,,
"92080AC ","12-20-2013","GBP",73500,-43100,30400,48800,-18400,,
"92087ACM","12-20-2013","USD",-380655,332405.82,-48249.18,778062,-48249.18,,
"92089ACM","12-20-2013","GBP",47046.84,141145.95,188192.79,169450,18742.79,,
"92099AC ","12-20-2013","USD",-164737.5,377582.7,212845.2,127025,85820.2,,
"92156ACM","12-20-2013","GBP",119210.74,81109.25,200319.99,215500,-15180.01,,
"92163ACM","12-20-2013","USD",-22709.94,24093.22,1383.28,203125,1383.28,,
"92164ACM","12-20-2013","GBP",-52946.3,55333.09,2386.79,360640,2386.79,,
"92166ACM","12-20-2013","USD",-45945.26,100405.53,54460.27,52500,1960.27,,
"92167ACM","12-20-2013","GBP",-68968.62,150274.51,81305.89,85916,-4610.11,,
"92169ACM","12-20-2013","USD",148770.91,5336.38,154107.29,155600,-1492.71,,
"92190ACM","12-20-2013","GBP",67875,22625,90500,90500,0,,
"92192ACM","12-20-2013","USD",72849.25,1900.5,74749.75,75375,-625.25,,
"92193ACM","12-20-2013","GBP",23812.5,7937.5,31750,31750,0,,
"92194ACM","12-20-2013","USD",30417.5,-30497.5,-80,32800,-80,,
"92201AC ","12-20-2013","GBP",-16654.5,35107.75,18453.25,18361,92.25,,
"92291ACM","12-20-2013","USD",615466.5,1570356.28,2185822.78,1179000,1006822.78,,
"92378ACN","12-20-2013","GBP",-186267.5,-211010.56,-397278.06,303400,-700678.06,,
"92440AC ","12-20-2013","USD",90090,2785070,2875160,1092500,1782660,,
"92442AC ","12-20-2013","GBP",-1286612.5,64556601,63269988.5,6271472.5,56998516,,
"92444AC ","12-20-2013","USD",122350,-938437.5,-816087.5,880763,-1696850.5,,
"92445AC ","12-20-2013","GBP",-29136,1712561.5,1683425.5,92500,1590925.5,,
"92448AC ","12-20-2013","USD",-194383.5,5056277,4861893.5,3355032,1506861.5,,
"92451AC ","12-20-2013","GBP",-110900,-2297132,-2408032,343125,-2751157,,
"92455AC ","12-20-2013","USD",274930,2196396.68,2471326.68,393750,2077576.68,,
"92456AC ","12-20-2013","GBP",-939200,7782448.32,6843248.32,1505000,5338248.32,,
"92457AC ","12-20-2013","USD",-662310,-4347802.5,-5010112.5,580500,-5590612.5,,
"92458AC ","12-20-2013","GBP",15612.5,-1323562.5,-1307950,463750,-1771700,,
"92505AC ","12-20-2013","USD",407926.4,-24583330.34,-24175403.94,119250,-24294653.94,,
"92514AC ","12-20-2013","GBP",-7175,169137.5,161962.5,46400,115562.5,,
"92516AC ","12-20-2013","USD",18246,255512,273758,538798,-265040,,
"92521AC ","12-20-2013","GBP",50675,-2167550,-2116875,293600,-2410475,,
"92528ACM","12-20-2013","USD",71132.69,18847.44,89980.13,98766,-8785.87,,
"92558AC ","12-20-2013","GBP",80042.22,8072152.24,8152194.46,1371885,6780309.46,,
"92571ACM","12-20-2013","USD",375,230215.08,230590.08,5892,224698.08,,
"92575ACM","12-20-2013","GBP",89937.26,158169.18,248106.44,103250,144856.44,,
"92612ACM","12-20-2013","USD",1984.35,-2093.76,-109.41,10325,-109.41,,
"92675ACM","12-20-2013","GBP",116424.2,16248.8,132673,233025,-100352,,
"92798AC ","12-20-2013","USD",-20150,94045.5,73895.5,19500,54395.5,,
"92799ACM","12-20-2013","GBP",-1562.59,635136.71,633574.12,10619,622955.12,,
"92820ACK","12-20-2013","USD",69397.2,733626.7,803023.9,73800,729223.9,,
"92845ACK","12-20-2013","GBP",-71980,1038400,966420,967600,-1180,,
"92856ACK","12-20-2013","USD",93938545,0,93938545,100884600,-6946055,,
"92860ACK","12-20-2013","GBP",45738815,-9398754.81,36340060.19,52988400,-16648339.81,,
"92867ACK","12-20-2013","USD",165646.69,66912.82,232559.51,209700,22859.51,,
"92868ACK","12-20-2013","GBP",92420.9,37333.77,129754.67,117000,12754.67,,
"92869ACK","12-20-2013","USD",150717.16,60881.67,211598.83,190800,20798.83,,
"92870ACK","12-20-2013","GBP",1819144.11,2109180.45,3928324.56,3925845,2479.56,,
"92874ACK","12-20-2013","USD",-143109.72,766836.9,623727.18,826148,-202420.82,,
"92875ACK","12-20-2013","GBP",-62275.92,341764.33,279488.41,455970,-176481.59,,
"92876ACK","12-20-2013","USD",172581.23,340785.53,513366.76,852184,-338817.24,,
"92893ACM","12-20-2013","GBP",387178.83,271906.26,659085.09,674175,-15089.91,,
"92896ACM","12-20-2013","USD",247599.75,449923.15,697522.9,299045,398477.9,,
"92897ACK","12-20-2013","GBP",762753.88,442852.03,1205605.91,1170375,35230.91,,
"92899ACM","12-20-2013","USD",4023.4,26061.75,30085.15,4500,25585.15,,
"92938ACM","12-20-2013","GBP",330.12,1847163.03,1847493.15,94780,1752713.15,,
"92965ACM","12-20-2013","USD",2000,-2863999.21,-2861999.21,0,-2861999.21,,
"93005ACM","12-20-2013","GBP",-6175,137337.88,131162.88,0,131162.88,,
"93076ACM","12-20-2013","USD",87320,2911956.48,2999276.48,298263,2701013.48,,
"93199ACM","12-20-2013","GBP",1206107.6,1837889.67,3043997.27,1718125,1325872.27,,
"93209ACM","12-20-2013","USD",40062.26,19554.47,59616.73,61875,-2258.27,,
"93223ACM","12-20-2013","GBP",1043750,-1120000,-76250,1025000,-76250,,
"93237ACM","12-20-2013","USD",-258250,281125,22875,307500,22875,,
"93256ACM","12-20-2013","GBP",272038.09,-279583.57,-7545.48,541959,-549504.48,,
"93259ACM","12-20-2013","USD",-411875.95,1223134.31,811258.36,788594,22664.36,,
"93419ACA","12-20-2013","GBP",10507,45523.9,56030.9,52700,3330.9,,
"93445ACM","12-20-2013","USD",35937.5,799943.26,835880.76,1297464.9,835880.76,,
"93447ACM","12-20-2013","GBP",754421.25,7415720.22,8170141.47,4500388,8170141.47,,
"93451ACM","12-20-2013","USD",16962.5,490339.9,507302.4,1056795.25,445461.38,,
"93459ACM","12-20-2013","GBP",-118941.39,117176.09,-1765.3,129030,-1765.3,,
"93460ACM","12-20-2013","USD",112734,11312.45,124046.45,125375,-1328.55,,
"93463ACM","12-20-2013","GBP",-128124.55,109183.08,-18941.47,359480,-18941.47,,
"93575ACM","12-20-2013","USD",16205,-368.3,15836.7,573600,-557763.3,,
"93641ACM","12-20-2013","GBP",37865.4,1369332.56,1407197.96,236900,1170297.96,,
"93686ACM","12-20-2013","USD",82813.3,1044824.05,1127637.35,82000,1045637.35,,
"93687ACM","12-20-2013","GBP",146514.56,967516.16,1114030.72,143500,970530.72,,
"93688ACM","12-20-2013","USD",95270.8,324726.31,419997.11,110700,309297.11,,
"93689ACM","12-20-2013","GBP",171374.4,242318.49,413692.89,192700,220992.89,,
"93782ACM","12-20-2013","USD",3819746.92,8502317.2,12322064.12,11139127,1182937.12,,
"93783ACM","12-20-2013","GBP",-535329.77,12605472.69,12070142.92,8972300,3097842.92,,
"93842AC ","12-20-2013","USD",-1875,16934.2,15059.2,7375,7684.2,,
"93844AC ","12-20-2013","GBP",2276276.05,7052674.41,9328950.46,2419000,6909950.46,,
"93861AC ","12-20-2013","USD",15187.44,226102.51,241289.95,17700,223589.95,,
"93875ACM","12-20-2013","GBP",24624613.09,-24410058.95,214554.14,27997425,-27782870.86,,
"93877ACM","12-20-2013","USD",5062.48,26809.55,31872.03,5900,25972.03,,
"93881AC ","12-20-2013","GBP",-11250,85928.5,74678.5,44250,30428.5,,
"93942ACA","12-20-2013","USD",14212.5,680970.68,695183.18,495500,199683.18,,
"93988ACN","12-20-2013","GBP",-40050,-31913.1,-71963.1,53810,-125773.1,,
"93997ACN","12-20-2013","USD",-297500,-202585.79,-500085.79,109000,-609085.79,,
"93998ACN","12-20-2013","GBP",103587.5,-184.95,103402.55,37310,66092.55,,
"94002AC ","12-20-2013","USD",-6402820,2554290,-3848530,0,-3848530,,
"94003ACM","12-20-2013","GBP",2179.69,13167.83,15347.52,7500,7847.52,,
"94138ACM","12-20-2013","USD",-18437.5,635176.33,616738.83,168750,447988.83,,
"94152ACM","12-20-2013","GBP",-326485,715316.86,388831.86,762150,-373318.14,,
"94172ACM","12-20-2013","USD",-18470,1075152.33,1056682.33,852800,203882.33,,
"94174ACM","12-20-2013","GBP",8062.5,4237.48,12299.98,13550,-1250.02,,
"94176ACM","12-20-2013","USD",28358.55,12891.45,41250,41250,0,,
"94183ACM","12-20-2013","GBP",290.67,-4745.69,-4455.02,2650,-7105.02,,
"94232ACM","12-20-2013","USD",-5958,1272744.86,1266786.86,623300,643486.86,,
"94233ACM","12-20-2013","GBP",21591.5,-92604.23,-71012.73,17900,-88912.73,,
"94237ACM","12-20-2013","USD",-7571.1,16514.88,8943.78,8850,93.78,,
"94241ACM","12-20-2013","GBP",-36525,467339.2,430814.2,143500,287314.2,,
"94242ACM","12-20-2013","USD",-1533655.99,3773124.36,2239468.37,2411625,-172156.63,,
"94244ACM","12-20-2013","GBP",7560,175898.34,183458.34,291600,-108141.66,,
"94256ACM","12-20-2013","USD",-82225,-8669.29,-90894.29,348500,-439394.29,,
"94291ACM","12-20-2013","GBP",-102367.5,580897.5,478530,479700,-1170,,
"94292ACM","12-20-2013","USD",-265062.5,1512512.5,1247450,1250500,-3050,,
"94293ACM","12-20-2013","GBP",-147875,843175,695300,697000,-1700,,
"94294ACM","12-20-2013","USD",-14127.5,79567.5,65440,65600,-160,,
"94317ACM","12-20-2013","GBP",16234.33,6128.55,22362.88,23527,-1164.12,,
"94319ACM","12-20-2013","USD",-21345708.42,63771480.32,42425771.9,24340450,18085321.9,,
"94349ACM","12-20-2013","GBP",-386715,382810,-3905,450000,-3905,,
"94353ACM","12-20-2013","USD",5928,18735,24663,2800,21863,,
"94356ACM","12-20-2013","GBP",30600,127490,158090,18000,140090,,
"94377ACM","12-20-2013","USD",42593.87,-52718.87,-10125,67500,-77625,,
"94484ACM","12-20-2013","GBP",-144977.5,1240463.07,1095485.57,659869,435616.57,,
"94508AC ","12-20-2013","USD",-112947.31,186027.49,73080.18,100139,-27058.82,,
"94521ACM","12-20-2013","GBP",22935,1605,24540,24600,-60,,
"94525ACM","12-20-2013","USD",-7577.5,24017.5,16440,16400,40,,
"94528ACM","12-20-2013","GBP",-250825,1615454.45,1364629.45,328000,1036629.45,,
"94531ACM","12-20-2013","USD",-3947.5,8057.5,4110,4100,10,,
"94545ACM","12-20-2013","GBP",34451.74,-138037.39,-103585.65,143138,-246723.65,,
"94546ACM","12-20-2013","USD",-796.87,1689.06,892.19,900,-7.81,,
"94562AC ","12-20-2013","GBP",431666,2105095.78,2536761.78,4249890,-1713128.22,,
"94563AC ","12-20-2013","USD",29030750.5,117820465.9,146851216.4,240928510,-94077293.63,,
"94567ACM","12-20-2013","GBP",689685.2,1965646.04,2655331.24,1095000,1560331.24,,
"94579ACM","12-20-2013","USD",2109.3,-2109.48,-0.18,3750,-0.18,,
"94603ACM","12-20-2013","GBP",-2791562.5,8708364.75,5916802.25,11295500,-5378697.75,,
"94610ACM","12-20-2013","USD",-545185,3569185,3024000,2808000,216000,,
"94614ACA","12-20-2013","GBP",-1125,-7.5,-1132.5,9450,-10582.5,,
"94615ACM","12-20-2013","USD",-408729.7,391436.27,-17293.43,629145,-17293.43,,
"94623AC ","12-20-2013","GBP",19374.8,31275.5,50650.3,27000,23650.3,,
"94650ACM","12-20-2013","USD",679037.5,3675440.67,4354478.17,656000,3698478.17,,
